1845.331000, -0.008545, 0.186059
1845.333000, -0.010986, 0.183357
1845.335000, -0.009766, 0.180924
1845.337000, -0.010986, 0.186059
1845.339000, -0.009766, 0.180924
1845.341000, -0.010986, 0.180924
1845.343000, -0.012207, 0.183357
1845.345000, -0.012207, 0.183621
1845.347000, -0.010986, 0.183357
1845.349000, -0.010986, 0.186059
1845.351000, -0.010986, 0.183357
1845.353000, -0.013428, 0.180924
1845.355000, -0.012207, 0.180924
1845.357000, -0.013428, 0.186059
1845.359000, -0.012207, 0.183357
1845.361000, -0.013428, 0.183357
1845.363000, -0.013428, 0.183357
1845.365000, -0.012207, 0.183621
1845.367000, -0.013428, 0.180924
1845.369000, -0.010986, 0.186059
1845.371000, -0.014648, 0.186059
1845.373000, -0.014648, 0.186059
1845.375000, -0.012207, 0.186059
1845.377000, -0.013428, 0.185843
1845.379000, -0.014648, 0.183357
1845.381000, -0.013428, 0.186059
1845.383000, -0.013428, 0.185843
1845.385000, -0.014648, 0.186059
1845.387000, -0.014648, 0.186059
1845.389000, -0.014648, 0.186059
1845.391000, -0.014648, 0.186059
1845.393000, -0.013428, 0.186059
1845.395000, -0.014648, 0.185843
1845.397000, -0.014648, 0.186059
1845.399000, -0.014648, 0.186059
1845.401000, -0.013428, 0.186059
1845.403000, -0.013428, 0.180924
1845.405000, -0.013428, 0.183621
1845.407000, -0.015869, 0.183357
1845.409000, -0.014648, 0.180924
1845.411000, -0.013428, 0.180924
1845.413000, -0.013428, 0.186059
1845.415000, -0.012207, 0.180924
1845.417000, -0.015869, 0.183621
1845.419000, -0.014648, 0.186059
1845.421000, -0.013428, 0.181235
1845.423000, -0.013428, 0.180924
1845.425000, -0.014648, 0.183621
1845.427000, -0.013428, 0.183357
1845.429000, -0.013428, 0.186059
1845.431000, -0.013428, 0.185843
1845.433000, -0.013428, 0.186059
1845.435000, -0.013428, 0.183357
1845.437000, -0.013428, 0.186059
1845.439000, -0.013428, 0.186059
1845.441000, -0.014648, 0.186059
1845.443000, -0.013428, 0.186059
1845.445000, -0.013428, 0.180924
1845.447000, -0.013428, 0.180924
1845.449000, -0.013428, 0.180924
1845.451000, -0.014648, 0.180924
1845.453000, -0.013428, 0.180924
1845.455000, -0.013428, 0.180924
1845.457000, -0.013428, 0.186059
1845.459000, -0.014648, 0.186059
1845.461000, -0.014648, 0.183357
1845.463000, -0.014648, 0.183357
1845.465000, -0.013428, 0.186059
1845.467000, -0.013428, 0.183357
