3653.84000, 0.00488, -0.62661
3654.14600, -0.10498, -0.63563
3654.14700, -0.07568, -0.62749
3654.14800, -0.06958, -0.62992
3654.14900, -0.06226, -0.62992
3654.15000, -0.05859, -0.63563
3654.15100, -0.05127, -0.63563
3654.15200, -0.04639, -0.62992
3654.15300, -0.04150, -0.63228
3654.15400, -0.03540, -0.63563
3654.15500, -0.03052, -0.63329
3654.15600, -0.02441, -0.63329
3654.15700, -0.01709, -0.64129
3654.15800, -0.01099, -0.63563
3654.15900, -0.00488, -0.63563
3654.16000, 0.00000, -0.63904
3654.16100, 0.01099, -0.63563
3654.16200, 0.01953, -0.63563
3654.16300, 0.02930, -0.63904
3654.16400, 0.03784, -0.63904
3654.16500, 0.04761, -0.63904
3654.16600, 0.05737, -0.63904
3654.16700, 0.06836, -0.63672
3654.16800, 0.07935, -0.64474
3654.16900, 0.09155, -0.64251
3654.17000, 0.10498, -0.64129
3654.17100, 0.11597, -0.64251
3654.17200, 0.12695, -0.64129
3654.17300, 0.13916, -0.64129
3654.17400, 0.15259, -0.64474
3654.17500, 0.16602, -0.64129
3654.17600, 0.18188, -0.64474
3654.17700, 0.19165, -0.64474
3654.17800, 0.20508, -0.64251
3654.17900, 0.21851, -0.64474
3654.18000, 0.23315, -0.64251
3654.18100, 0.24536, -0.64251
3654.18200, 0.25757, -0.64605
3654.18300, 0.27222, -0.64825
3654.18400, 0.28564, -0.64474
3654.18500, 0.30029, -0.64605
3654.18600, 0.31250, -0.64825
3654.18700, 0.32471, -0.65181
3654.18800, 0.33813, -0.64825
3654.18900, 0.34912, -0.65391
3654.19000, 0.36011, -0.65181
3654.19100, 0.37109, -0.65181
3654.19200, 0.38208, -0.65181
3654.19300, 0.39185, -0.65391
3654.19400, 0.40283, -0.65391
3654.19500, 0.41382, -0.65544
3654.19600, 0.42480, -0.65544
3654.19700, 0.43457, -0.65751
3654.19800, 0.44556, -0.65751
3654.19900, 0.45654, -0.65751
3654.20000, 0.46631, -0.65751
3654.20100, 0.47852, -0.65751
3654.20200, 0.48828, -0.65751
3654.20300, 0.49683, -0.66116
3654.20400, 0.50659, -0.66116
3654.20500, 0.51880, -0.66116
3654.20600, 0.52734, -0.66116
3654.20700, 0.53955, -0.66116
3654.20800, 0.54810, -0.66488
3654.20900, 0.55908, -0.66488
3654.21000, 0.57007, -0.66488
3654.21100, 0.58228, -0.66488
3654.21200, 0.59326, -0.66488
3654.21300, 0.60425, -0.66289
3654.21400, 0.61646, -0.66488
3654.21500, 0.62622, -0.66865
3654.21600, 0.63721, -0.66865
3654.21700, 0.65063, -0.67054
3654.21800, 0.65918, -0.67248
3654.21900, 0.67261, -0.67054
3654.22000, 0.68481, -0.66865
3654.22100, 0.69580, -0.67248
3654.22200, 0.70801, -0.67432
3654.22300, 0.71777, -0.67432
3654.22400, 0.73120, -0.67816
3654.22500, 0.74341, -0.67816
3654.22600, 0.75439, -0.68031
3654.22700, 0.76660, -0.68375
3654.22800, 0.77759, -0.68206
3654.22900, 0.79102, -0.68206
3654.23000, 0.80200, -0.68206
3654.23100, 0.81299, -0.68206
3654.23200, 0.82520, -0.68601
3654.23300, 0.83618, -0.69001
3654.23400, 0.84961, -0.69160
3654.23500, 0.85937, -0.69160
3654.23600, 0.86792, -0.69560
3654.23700, 0.88135, -0.69560
3654.23800, 0.89233, -0.69160
3654.23900, 0.90332, -0.69160
3654.24000, 0.91431, -0.69160
3654.24100, 0.92529, -0.69560
3654.24200, 0.93384, -0.69560
3654.24300, 0.94482, -0.69560
3654.24400, 0.95703, -0.69965
3654.24500, 0.96680, -0.69965
3654.24600, 0.97778, -0.70108
3654.24700, 0.98633, -0.69818
3654.24800, 0.99609, -0.70233
3654.24900, 1.00708, -0.70233
3654.25000, 1.01685, -0.70375
3654.25100, 1.02539, -0.70789
3654.25200, 1.03394, -0.70512
3654.25300, 1.04614, -0.70789
3654.25400, 1.05591, -0.70920
3654.25500, 1.06445, -0.71333
3654.25600, 1.07300, -0.71333
3654.25700, 1.08032, -0.71208
3654.25800, 1.08887, -0.71208
3654.25900, 1.09741, -0.71208
3654.26000, 1.10596, -0.71208
3654.26100, 1.11450, -0.71208
3654.26200, 1.12305, -0.71631
3654.26300, 1.13159, -0.71631
3654.26400, 1.14014, -0.71631
3654.26500, 1.14868, -0.71631
3654.26600, 1.15601, -0.71631
3654.26700, 1.16211, -0.72489
3654.26800, 1.16821, -0.72058
3654.26900, 1.17310, -0.72058
3654.27000, 1.17920, -0.72594
3654.27100, 1.18652, -0.72695
3654.27200, 1.19141, -0.72594
3654.27300, 1.19751, -0.73022
3654.27400, 1.20361, -0.73022
3654.27500, 1.21094, -0.73022
3654.27600, 1.21826, -0.73453
3654.27700, 1.22437, -0.73453
3654.27800, 1.23047, -0.73453
3654.27900, 1.23779, -0.73453
3654.28000, 1.24390, -0.73453
3654.28100, 1.24756, -0.73362
3654.28200, 1.25488, -0.73453
3654.28300, 1.25732, -0.73967
3654.28400, 1.26221, -0.73887
3654.28500, 1.26709, -0.74323
3654.28600, 1.27441, -0.73887
3654.28700, 1.28052, -0.74323
3654.28800, 1.28662, -0.74763
3654.28900, 1.29150, -0.74323
3654.29000, 1.29639, -0.74323
3654.29100, 1.30005, -0.74397
3654.29200, 1.30371, -0.74763
3654.29300, 1.30859, -0.74763
3654.29400, 1.31470, -0.75205
3654.29500, 1.31958, -0.74763
3654.29600, 1.31836, -0.74763
3654.29700, 1.32324, -0.75205
3654.29800, 1.32812, -0.75144
3654.29900, 1.32935, -0.75205
3654.30000, 1.32935, -0.75205
3654.30100, 1.33179, -0.75596
3654.30200, 1.33057, -0.75205
3654.30300, 1.33179, -0.75205
3654.30400, 1.33301, -0.75649
3654.30500, 1.33301, -0.75649
3654.30600, 1.33545, -0.76095
3654.30700, 1.33911, -0.76138
3654.30800, 1.33789, -0.75649
3654.30900, 1.33667, -0.76138
3654.31000, 1.33301, -0.76095
3654.31100, 1.33301, -0.76050
3654.31200, 1.33179, -0.76050
3654.31300, 1.33057, -0.76542
3654.31400, 1.33057, -0.76542
3654.31500, 1.33057, -0.76542
3654.31600, 1.33301, -0.76542
3654.31700, 1.33301, -0.76991
3654.31800, 1.33179, -0.76542
3654.31900, 1.33179, -0.76991
3654.32000, 1.33423, -0.76991
3654.32100, 1.33423, -0.76991
3654.32200, 1.33545, -0.77460
3654.32300, 1.33545, -0.77440
3654.32400, 1.33545, -0.77440
3654.32500, 1.33667, -0.77891
3654.32600, 1.33911, -0.77440
3654.32700, 1.34277, -0.77891
3654.32800, 1.34033, -0.77891
3654.32900, 1.34155, -0.77891
3654.33000, 1.34766, -0.77891
3654.33100, 1.34766, -0.77440
3654.33200, 1.35010, -0.78341
3654.33300, 1.34888, -0.77891
3654.33400, 1.35010, -0.77891
3654.33500, 1.35254, -0.78341
3654.33600, 1.35254, -0.78341
3654.33700, 1.35254, -0.78341
3654.33800, 1.35010, -0.78341
3654.33900, 1.34888, -0.78792
3654.34000, 1.35132, -0.78792
3654.34100, 1.35498, -0.78797
3654.34200, 1.35254, -0.78797
3654.34300, 1.35010, -0.78788
3654.34400, 1.35010, -0.78341
3654.34500, 1.35010, -0.79256
3654.34600, 1.34888, -0.78792
3654.34700, 1.34644, -0.78792
3654.34800, 1.34521, -0.79243
3654.34900, 1.34766, -0.79693
3654.35000, 1.34399, -0.78792
3654.35100, 1.34766, -0.78792
3654.35200, 1.34766, -0.78792
3654.35300, 1.35254, -0.79243
3654.35400, 1.35376, -0.79256
3654.35500, 1.34888, -0.79256
3654.35600, 1.34644, -0.79243
3654.35700, 1.34644, -0.79256
3654.35800, 1.34888, -0.79715
3654.35900, 1.34644, -0.79693
3654.36000, 1.34521, -0.79256
3654.36100, 1.34399, -0.79715
3654.36200, 1.34521, -0.79693
3654.36300, 1.34521, -0.79715
3654.36400, 1.34399, -0.79715
3654.36500, 1.34399, -0.80172
3654.36600, 1.33911, -0.80143
3654.36700, 1.34033, -0.80143
3654.36800, 1.33789, -0.80591
3654.36900, 1.33179, -0.80172
3654.37000, 1.32935, -0.80591
3654.37100, 1.33057, -0.80172
3654.37200, 1.33179, -0.80172
3654.37300, 1.32812, -0.80143
3654.37400, 1.32690, -0.80591
3654.37500, 1.32446, -0.80591
3654.37600, 1.32568, -0.80629
3654.37700, 1.32324, -0.80629
3654.37800, 1.32080, -0.80629
3654.37900, 1.32202, -0.80629
3654.38000, 1.32324, -0.80629
3654.38100, 1.32324, -0.81084
3654.38200, 1.32202, -0.80629
3654.38300, 1.32446, -0.80629
3654.38400, 1.32324, -0.80629
